id,race_id,wtc_resultid,bib,athlete_name,first_name,last_name,gender,city,state,country_iso2,country_representing,age_group,status,finish_secs,swim_secs,t1_secs,bike_secs,t2_secs,run_secs,finish_fmt,swim_fmt,t1_fmt,bike_fmt,t2_fmt,run_fmt,rank_overall,rank_gender,rank_division,swim_rank_overall,swim_rank_gender,swim_rank_division,bike_rank_overall,bike_rank_gender,bike_rank_division,run_rank_overall,run_rank_gender,run_rank_division,awa_points,swim_dist_km,bike_dist_km,run_dist_km,total_dist_km
40079,29,960d4dd6-ba6d-44f6-b57a-5e6692526eee,26,Tim Don,Tim,Don,Male,loughborough,Intl State,GB,GB,MPRO,FIN,13341,1329,0,7523,0,4489,3:42:21,0:22:09,0:00:00,2:05:23,0:00:00,1:14:49,1,1,1,3,3,3,1,1,1,1,1,1,3500.0,1.9,90.0,21.1,113.0
40080,29,227bcc15-3aed-4168-91ef-53f9801ce276,24,Trevor Wurtele,Trevor,Wurtele,Male,Kelowna,BC,CA,CA,MPRO,FIN,13377,1494,0,7374,0,4509,3:42:57,0:24:54,0:00:00,2:02:54,0:00:00,1:15:09,2,2,2,11,10,10,3,3,3,2,2,2,3489.0,1.9,90.0,21.1,113.0
40081,29,4c13d937-802c-4615-8ffc-0546a1349537,19,Tyler Butterfield,Tyler,Butterfield,Male,LONGMONT,CO,US,US,MPRO,FIN,13418,1453,0,7400,0,4565,3:43:38,0:24:13,0:00:00,2:03:20,0:00:00,1:16:05,3,3,3,6,6,6,2,2,2,3,3,3,3476.0,1.9,90.0,21.1,113.0
40082,29,a622c238-b046-461d-ac83-a8520f633a68,29,Matt Reed,Matt,Reed,Male,Encinitas,CA,US,US,MPRO,FIN,13749,1396,0,7627,0,4726,3:49:09,0:23:16,0:00:00,2:07:07,0:00:00,1:18:46,4,4,4,4,4,4,4,4,4,4,4,4,3377.0,1.9,90.0,21.1,113.0
40083,29,eb448a62-fb8a-417c-acfe-6f6c52214368,17,Grant Burwash,Grant,Burwash,Male,Calgary,AB,CA,CA,MPRO,FIN,13908,1458,0,8065,0,4385,3:51:48,0:24:18,0:00:00,2:14:25,0:00:00,1:13:05,5,5,5,9,9,9,12,12,11,5,5,5,3329.0,1.9,90.0,21.1,113.0
40084,29,750b64bb-804b-4c71-8ef6-2686a1c6a2cf,158,Andrew Drobeck,Andrew,Drobeck,Male,MISSOULA,MT,US,US,M30-34,FIN,14065,1759,0,7666,0,4640,3:54:25,0:29:19,0:00:00,2:07:46,0:00:00,1:17:20,6,6,1,54,42,6,10,10,1,6,6,1,3500.0,1.9,90.0,21.1,113.0
40085,29,b7fe1f9e-c068-4fc3-b0c9-e6c1ac851a0d,32,Richard Allen,Richard,Allen,Male,Statesville,NC,US,US,MPRO,FIN,14076,1458,0,7921,0,4697,3:54:36,0:24:18,0:00:00,2:12:01,0:00:00,1:18:17,7,7,6,8,8,8,8,8,8,7,7,6,3279.0,1.9,90.0,21.1,113.0
40086,29,931f730b-0122-4c60-93dd-b3323fac74f6,33,Christopher Legh,Christopher,Legh,Male,Lyons,CO,AU,AU,MPRO,FIN,14080,1566,0,7933,0,4581,3:54:40,0:26:06,0:00:00,2:12:13,0:00:00,1:16:21,8,8,7,23,15,12,11,11,10,8,8,7,3278.0,1.9,90.0,21.1,113.0
40087,29,093a2764-2823-4611-9112-f559bc1b5560,23,Jamie Whyte,Jamie,Whyte,Male,Auckland,AUK,NZ,NZ,MPRO,FIN,14094,1449,0,7830,0,4815,3:54:54,0:24:09,0:00:00,2:10:30,0:00:00,1:20:15,9,9,8,5,5,5,7,7,7,9,9,8,3274.0,1.9,90.0,21.1,113.0
40088,29,66a4c71e-64f5-47f8-b7f5-9b2bda3f584c,25,Brian Fleischmann,Brian,Fleischmann,Male,Colorado Springs,CO,US,US,MPRO,FIN,14149,1328,0,8093,0,4728,3:55:49,0:22:08,0:00:00,2:14:53,0:00:00,1:18:48,10,10,9,2,2,2,9,9,9,10,10,9,3257.0,1.9,90.0,21.1,113.0
40089,29,6918647b-a3a0-44c3-8aa6-43f61aae1e87,22,Jon Bird,Jon,Bird,Male,Calgary,AB,CA,CA,MPRO,FIN,14250,1325,0,7849,0,5076,3:57:30,0:22:05,0:00:00,2:10:49,0:00:00,1:24:36,11,11,10,1,1,1,6,6,6,11,11,10,3227.0,1.9,90.0,21.1,113.0
40090,29,6d6702bb-1334-45c1-af3d-88cd3fec2f65,16,Damon Barnett,Damon,Barnett,Male,Santa Monica,CA,US,US,MPRO,FIN,14294,1455,0,7660,0,5179,3:58:14,0:24:15,0:00:00,2:07:40,0:00:00,1:26:19,12,12,11,7,7,7,5,5,5,12,12,11,3214.0,1.9,90.0,21.1,113.0
40091,29,4637b05e-fe83-4f0d-92b8-1fff9cc10b57,143,Rusty Pruden,Rusty,Pruden,Male,Kirkland,WA,US,US,M30-34,FIN,14527,1653,0,8222,0,4652,4:02:07,0:27:33,0:00:00,2:17:02,0:00:00,1:17:32,13,13,2,31,21,3,16,16,2,13,13,2,3361.0,1.9,90.0,21.1,113.0
40092,29,aa702aa8-7785-4078-bca5-bc9e4fd6901a,15,Andrew Langfield,Andrew,Langfield,Male,Portland,OR,US,US,MPRO,FIN,14850,1641,0,8220,0,4989,4:07:30,0:27:21,0:00:00,2:17:00,0:00:00,1:23:09,14,14,12,28,18,14,15,15,13,14,14,12,3047.0,1.9,90.0,21.1,113.0
40093,29,fa23ea94-578c-490b-bf40-62f86162cbc5,18,Simon Schaerz,Simon,Schaerz,Male,CALGARY,AB,CA,CA,MPRO,FIN,14975,1562,0,8530,0,4883,4:09:35,0:26:02,0:00:00,2:22:10,0:00:00,1:21:23,15,15,13,21,14,11,20,18,15,15,15,13,3009.0,1.9,90.0,21.1,113.0
40094,29,01986c06-3662-4e3c-b8be-48c3eddadf11,310,Kevin Masters,Kevin,Masters,Male,Edmonton,AB,CA,CA,M40-44,FIN,15099,1936,0,8295,0,4868,4:11:39,0:32:16,0:00:00,2:18:15,0:00:00,1:21:08,16,16,1,106,81,12,27,22,2,16,16,1,3500.0,1.9,90.0,21.1,113.0
40095,29,093674df-366d-4889-8654-546e54386aec,3,Heather Wurtele,Heather,Wurtele,Female,Kelowna,BC,CA,CA,FPRO,FIN,15102,1561,0,8514,0,5027,4:11:42,0:26:01,0:00:00,2:21:54,0:00:00,1:23:47,17,1,1,20,7,7,19,2,2,17,1,1,3500.0,1.9,90.0,21.1,113.0
40096,29,ef31d276-c689-42a1-b713-8b20d1e9dc6a,120,Dylan Gleeson,Dylan,Gleeson,Male,Garibaldi Highlands,BC,CA,CA,M25-29,FIN,15225,1656,0,8108,0,5461,4:13:45,0:27:36,0:00:00,2:15:08,0:00:00,1:31:01,18,17,1,32,22,2,13,13,1,18,17,1,3500.0,1.9,90.0,21.1,113.0
40097,29,583d5a5a-3ff9-41bc-b057-dfd18447c140,10,Rach McBride,Rach,McBride,Female,Vancouver,BC,CA,CA,FPRO,FIN,15229,1531,0,8470,0,5228,4:13:49,0:25:31,0:00:00,2:21:10,0:00:00,1:27:08,19,2,2,16,4,4,17,1,1,19,2,2,3461.0,1.9,90.0,21.1,113.0
40098,29,af1002de-7aaa-410b-9113-4122ad7bdb00,30,Brendan Naef,Brendan,Naef,Male,Nepean,ON,CA,CA,MPRO,FIN,15246,1638,0,8413,0,5195,4:14:06,0:27:18,0:00:00,2:20:13,0:00:00,1:26:35,20,18,14,27,17,13,18,17,14,20,18,14,2928.0,1.9,90.0,21.1,113.0
40099,29,d1ed5644-3d84-4615-bb02-89e9c5468730,9,Mandy Mclane,Mandy,Mclane,Female,Boulder,CO,US,US,FPRO,FIN,15251,1562,0,8531,0,5158,4:14:11,0:26:02,0:00:00,2:22:11,0:00:00,1:25:58,21,3,3,22,8,8,21,3,3,21,3,3,3455.0,1.9,90.0,21.1,113.0
40100,29,6e6cc22c-7ae6-44b0-8263-f7c6df967ba7,750,Mark Powell,Mark,Powell,Male,Calgary,AB,CA,CA,M35-39,FIN,15274,1743,0,8459,0,5072,4:14:34,0:29:03,0:00:00,2:20:59,0:00:00,1:24:32,22,19,1,51,39,5,25,20,1,22,19,1,3500.0,1.9,90.0,21.1,113.0
40101,29,2a7458cf-bb95-44ef-a84f-a83ea93a4e08,379,Calvin Zaryski,Calvin,Zaryski,Male,Calgary,AB,CA,CA,M45-49,FIN,15372,1712,0,8405,0,5255,4:16:12,0:28:32,0:00:00,2:20:05,0:00:00,1:27:35,23,20,1,43,31,2,22,19,1,23,20,1,3500.0,1.9,90.0,21.1,113.0
40102,29,6e8b3b72-a6ea-430d-8733-369be52324e5,317,Richard Hall,Richard,Hall,Male,Sai Kung,Hong Kong,HK,HK,M40-44,FIN,15417,1660,0,8549,0,5208,4:16:57,0:27:40,0:00:00,2:22:29,0:00:00,1:26:48,24,21,2,33,23,1,26,21,1,24,21,2,3404.0,1.9,90.0,21.1,113.0
40103,29,5f588043-a8f5-488d-812f-8e86170372c9,164,Les Friesen,Les,Friesen,Male,steinbach,MB,CA,CA,M30-34,FIN,15496,1833,0,8529,0,5134,4:18:16,0:30:33,0:00:00,2:22:09,0:00:00,1:25:34,25,22,3,77,64,13,30,25,4,25,22,3,3070.0,1.9,90.0,21.1,113.0
