id,race_id,wtc_resultid,bib,athlete_name,first_name,last_name,gender,city,state,country_iso2,country_representing,age_group,status,finish_secs,swim_secs,t1_secs,bike_secs,t2_secs,run_secs,finish_fmt,swim_fmt,t1_fmt,bike_fmt,t2_fmt,run_fmt,rank_overall,rank_gender,rank_division,swim_rank_overall,swim_rank_gender,swim_rank_division,bike_rank_overall,bike_rank_gender,bike_rank_division,run_rank_overall,run_rank_gender,run_rank_division,awa_points,swim_dist_km,bike_dist_km,run_dist_km,total_dist_km
62821,46,683d375b-d16d-4091-8ed9-00021694a67e,673,Edwin Wells,Edwin,Wells,Male,Idaho Falls,ID,US,US,M35-39,FIN,19692,2391,231,10624,254,6192,5:28:12,0:39:51,0:03:51,2:57:04,0:04:14,1:43:12,99999,99999,317,99999,99999,344,99999,99999,437,99999,99999,317,,1.9,90.0,21.1,
62822,46,eb1b8c63-2b86-42e2-a484-0084838ab83c,118,Susannah Stewart,Susannah,Stewart,Female,Salt Lake City,UT,US,US,F40-44,DNS,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,,,,
62823,46,d671c72b-9ed2-449d-81c7-0087b64bc11b,565,Matthew Baird,Matthew,Baird,Male,Draper,UT,US,US,M35-39,FIN,21246,3132,186,10807,198,6923,5:54:06,0:52:12,0:03:06,3:00:07,0:03:18,1:55:23,99999,99999,557,99999,99999,975,99999,99999,656,99999,99999,557,,1.9,90.0,21.1,
62824,46,bd73b1e3-a98c-4d54-aa56-0093bddda508,1164,Joseph Koga,Joseph,Koga,Male,Meridian,ID,US,US,M40-44,FIN,22513,2152,231,11778,196,8156,6:15:13,0:35:52,0:03:51,3:16:18,0:03:16,2:15:56,99999,99999,732,99999,99999,158,99999,99999,667,99999,99999,732,,1.9,90.0,21.1,
62825,46,97405345-0ec8-4801-bc33-00d36017ecdc,275,Lee Plourde,Lee,Plourde,Male,POST FALLS,ID,US,US,M55-59,DNS,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,,,,
62826,46,8782b9d7-b185-472e-b38b-00e510451615,399,Grant Folske,Grant,Folske,Male,Lake Oswego,OR,US,US,M30-34,FIN,15694,2018,129,8509,67,4971,4:21:34,0:33:38,0:02:09,2:21:49,0:01:07,1:22:51,99999,99999,28,99999,99999,97,99999,99999,34,99999,99999,28,,1.9,90.0,21.1,
62827,46,fff3dfd3-2366-4062-ab6a-00e81a3f4a6c,515,Amy Giuffre,Amy,Giuffre,Female,WHITEFISH BAY,WI,US,US,F35-39,FIN,25836,3250,338,12678,271,9299,7:10:36,0:54:10,0:05:38,3:31:18,0:04:31,2:34:59,99999,99999,1060,99999,99999,1036,99999,99999,1072,99999,99999,1060,,1.9,90.0,21.1,
62828,46,619cf409-903e-491b-b3eb-00f53b3ab86f,1405,Jesse VONDRACEK,Jesse,VONDRACEK,Male,aesch,CH-BL,US,US,M25-29,FIN,15804,1826,106,8758,90,5024,4:23:24,0:30:26,0:01:46,2:25:58,0:01:30,1:23:44,99999,99999,29,99999,99999,38,99999,99999,36,99999,99999,29,,1.9,90.0,21.1,
62829,46,da8a4aa3-9b49-4953-afec-0125f016d1ac,699,Jadin Vansteenvort,Jadin,Vansteenvort,Male,Helena,MT,US,US,M35-39,FIN,20681,2358,142,10908,135,7138,5:44:41,0:39:18,0:02:22,3:01:48,0:02:15,1:58:58,99999,99999,453,99999,99999,308,99999,99999,476,99999,99999,453,,1.9,90.0,21.1,
62830,46,46270070-db91-48bc-8ab4-012af3397918,1467,Ian Mostrenko,Ian,Mostrenko,Male,Seattle,WA,,Unknown,M40-44,FIN,20256,2671,326,10331,231,6697,5:37:36,0:44:31,0:05:26,2:52:11,0:03:51,1:51:37,99999,99999,399,99999,99999,633,99999,99999,451,99999,99999,399,,1.9,90.0,21.1,
62831,46,8133b59c-59ff-46c3-ab94-0169b6134f43,528,Natasha Copeland,Natasha,Copeland,Female,Vancouver,BC,CA,CA,F35-39,FIN,28025,3629,312,14923,311,8850,7:47:05,1:00:29,0:05:12,4:08:43,0:05:11,2:27:30,99999,99999,1155,99999,99999,1147,99999,99999,1209,99999,99999,1155,,1.9,90.0,21.1,
62832,46,15a76fa8-ad68-4593-9542-01857db79573,8,Adam Jensen,Adam,Jensen,Male,Missoula,MT,US,US,MPRO,FIN,14911,1929,87,7791,73,5031,4:08:31,0:32:09,0:01:27,2:09:51,0:01:13,1:23:51,99999,99999,11,99999,99999,63,99999,99999,12,99999,99999,11,,1.9,90.0,21.1,
62833,46,bb0a0c8c-3163-420c-a9b8-01b8f953ab25,281,Jerry Garcia,Jerry,Garcia,Male,Boise,ID,US,US,M55-59,FIN,27323,4064,339,12355,220,10345,7:35:23,1:07:44,0:05:39,3:25:55,0:03:40,2:52:25,99999,99999,1137,99999,99999,1205,99999,99999,1120,99999,99999,1137,,1.9,90.0,21.1,
62834,46,fefad512-f1ed-491c-8b17-01cff68a6452,1490,David Hocking,David,Hocking,Male,Charleston,SC,,Unknown,M18-24,FIN,18099,2214,117,9865,89,5814,5:01:39,0:36:54,0:01:57,2:44:25,0:01:29,1:36:54,99999,99999,149,99999,99999,193,99999,99999,196,99999,99999,149,,1.9,90.0,21.1,
62835,46,f3d86dde-5110-4f1a-b632-01edf78a9e4b,1280,Taylor Manfredi,Taylor,Manfredi,Male,Mill Valley,CA,US,US,M18-24,FIN,22946,2567,265,11487,181,8446,6:22:26,0:42:47,0:04:25,3:11:27,0:03:01,2:20:46,99999,99999,795,99999,99999,517,99999,99999,703,99999,99999,795,,1.9,90.0,21.1,
62836,46,610bffd1-c95f-4012-996e-02047994ed8c,352,David Fraser,David,Fraser,Male,Houston,TX,US,US,M30-34,FIN,18728,2436,195,9480,108,6509,5:12:08,0:40:36,0:03:15,2:38:00,0:01:48,1:48:29,99999,99999,209,99999,99999,392,99999,99999,180,99999,99999,209,,1.9,90.0,21.1,
62837,46,db979a87-a288-452a-b610-024d31fc1a3a,111,Linda Matheson,Linda,Matheson,Female,Lindon,UT,US,US,F40-44,FIN,21688,2588,182,11629,152,7137,6:01:28,0:43:08,0:03:02,3:13:49,0:02:32,1:58:57,99999,99999,631,99999,99999,538,99999,99999,727,99999,99999,631,,1.9,90.0,21.1,
62838,46,e992218e-74d7-434a-9daa-025581dba126,418,John Rabenau,John,Rabenau,Male,Park City,UT,US,US,M30-34,FIN,18818,2081,226,9514,152,6845,5:13:38,0:34:41,0:03:46,2:38:34,0:02:32,1:54:05,99999,99999,216,99999,99999,123,99999,99999,146,99999,99999,216,,1.9,90.0,21.1,
62839,46,ef4a34f0-50ed-4c55-bd22-029cd728f5b1,900,Carolyn Olsen,Carolyn,Olsen,Female,Eagle,ID,US,US,F18-24,FIN,19971,2664,160,10704,140,6303,5:32:51,0:44:24,0:02:40,2:58:24,0:02:20,1:45:03,99999,99999,359,99999,99999,622,99999,99999,500,99999,99999,359,,1.9,90.0,21.1,
62840,46,36ffc73a-f66c-4220-9e43-02f4547afbe2,142,Bodil Arlander,Bodil,Arlander,Female,Belvedere Tiburon,CA,US,US,F45-49,DNS,0,0,0,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,0:00:00,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,,,,,
62841,46,6b50fe63-ec3e-4de0-9537-0341c422c7fa,360,Kyle Woodruff,Kyle,Woodruff,Male,Salem,UT,US,US,M30-34,FIN,21829,2655,290,10813,303,7768,6:03:49,0:44:15,0:04:50,3:00:13,0:05:03,2:09:28,99999,99999,644,99999,99999,615,99999,99999,557,99999,99999,644,,1.9,90.0,21.1,
62842,46,9975c5a4-53a9-4e83-ae93-034ca3294a9f,887,Jeff Macey,Jeff,Macey,Male,Portland,OR,US,US,M45-49,FIN,21551,2622,212,10758,351,7608,5:59:11,0:43:42,0:03:32,2:59:18,0:05:51,2:06:48,99999,99999,612,99999,99999,574,99999,99999,520,99999,99999,612,,1.9,90.0,21.1,
